bq_idx,profile,hit,rank,mrr,ndcg,recall_tier2,top1_score,score_gap,lambda0
193,q_verbose,True,3.0,0.3333333333333333,0.6127028668046091,0.5,0.812662461914049,0.04830736989089346,False
194,q_medium,True,1.0,1.0,0.6749176013171547,0.5,0.796258846342253,0.11121435834240234,False
194,q_sentence,True,1.0,1.0,0.38672371013017687,0.08333333333333333,0.7915133192376066,0.03870245610859002,False
194,q_verbose,True,2.0,0.5,0.2514628149876048,0.08333333333333333,0.8218729644801757,0.061007483128564965,False
195,q_medium,True,1.0,1.0,0.697467610457073,0.4166666666666667,0.8210033140243885,0.1339770030803087,False
195,q_sentence,True,1.0,1.0,0.5285283647397223,0.25,0.9027287165554901,0.1477690766876527,False
195,q_verbose,False,,0.0,0.10411789824878606,0.16666666666666666,0.7538396925230755,0.039626093846150456,False
196,q_medium,True,1.0,1.0,0.6578170137739622,0.4166666666666667,0.8217799372009886,0.09743406480871486,False
196,q_sentence,True,1.0,1.0,0.6382673863863649,0.4166666666666667,0.8787190599149906,0.08314472944832207,False
196,q_verbose,True,3.0,0.3333333333333333,0.5507105230198502,0.4166666666666667,0.8728636197502551,0.07815276527237947,False
197,q_medium,True,1.0,1.0,0.32825951151166505,0.0,0.7755223264385863,0.07560779367092174,False
197,q_sentence,True,1.0,1.0,0.32825951151166505,0.0,0.8571307470606043,0.11274724773734623,False
197,q_verbose,True,1.0,1.0,0.32825951151166505,0.0,0.7938317749146547,0.03660829367039253,False
198,q_medium,False,,0.0,0.0,0.0,0.854160906754847,0.06775327374520468,False
198,q_sentence,False,,0.0,0.0,0.0,0.7646085608826434,0.07089949680047591,False
198,q_verbose,True,3.0,0.3333333333333333,0.5,0.0,0.8381813164596105,0.08520270691477883,False
199,q_medium,True,1.0,1.0,0.5967409351769444,0.25,0.8505201173766679,0.10279637174096301,False
199,q_sentence,True,2.0,0.5,0.4040038892257743,0.25,0.8923400153096444,0.08407171247674883,False
199,q_verbose,True,1.0,1.0,0.5065267082131061,0.0,0.8659925658916114,0.050193760396151976,False
200,q_medium,False,,0.0,0.12663167705327652,0.25,0.8374601181085808,0.07707194192351252,False
200,q_sentence,False,,0.0,0.0732095274674965,0.25,0.8372472370704647,0.043581065367701455,False
200,q_verbose,True,1.0,1.0,0.5797362356806025,0.25,0.8765631885106999,0.1407760750005035,False
201,q_medium,True,6.0,0.16666666666666666,0.18042845392767645,0.0,0.8776113638055016,0.0590469643668452,False
201,q_sentence,True,1.0,1.0,0.5065267082131061,0.0,0.9359869896928387,0.10003841302849092,False
201,q_verbose,False,,0.0,0.0,0.0,0.8333654235086445,0.032989518634575776,False
202,q_medium,True,1.0,1.0,0.6045023477188619,0.25,0.8258694213923765,0.14559069065493924,False
202,q_sentence,True,1.0,1.0,0.6331583852663827,0.25,0.8936064060052276,0.16393078324465704,False
202,q_verbose,True,1.0,1.0,0.5909478262486239,0.25,0.8728415129486207,0.1007976301110638,False
203,q_medium,False,,0.0,0.0,0.0,0.881134681562332,0.048612767483459884,False
203,q_sentence,True,1.0,1.0,0.5864224010106703,0.25,0.8005997436409165,0.0726913573693646,False
203,q_verbose,True,3.0,0.3333333333333333,0.25326335410655304,0.0,0.7672977552275237,0.06369764622792384,False
204,q_medium,True,1.0,1.0,0.32825951151166505,0.0,0.8008845640488852,0.10327649803435957,False
204,q_sentence,True,1.0,1.0,0.32825951151166505,0.0,0.8675188799997642,0.11171286756830301,False
204,q_verbose,True,1.0,1.0,0.32825951151166505,0.0,0.8382207369992248,0.08449514720902918,False
205,q_medium,True,3.0,0.3333333333333333,0.2743711275507298,0.038461538461538464,0.8048841072602329,0.06779013365237663,False
205,q_sentence,True,2.0,0.5,0.2891735705834581,0.019230769230769232,0.8432251728948117,0.09852984889245975,False
205,q_verbose,True,1.0,1.0,0.39894634979801363,0.019230769230769232,0.8846379707565036,0.10894388467561011,False
206,q_medium,True,1.0,1.0,0.32825951151166505,0.0,0.8514672347796451,0.11074536413671365,False
206,q_sentence,True,4.0,0.25,0.24492802292546817,0.019230769230769232,0.8491383472841266,0.043180462967221334,False
206,q_verbose,True,1.0,1.0,0.38296943009694256,0.019230769230769232,0.8751214363264459,0.06679471257566616,False
207,q_medium,True,7.0,0.14285714285714285,0.109419837170555,0.0,0.764960713001135,0.036957795690618744,False
207,q_sentence,True,1.0,1.0,0.4258195222275829,0.038461538461538464,0.8425011730399329,0.07899593942369265,False
207,q_verbose,True,2.0,0.5,0.20710869270554186,0.0,0.82847587075002,0.042409693795247505,False
208,q_medium,True,3.0,0.3333333333333333,0.26768410210860344,0.019230769230769232,0.7997477760301452,0.07780945180771626,False
208,q_sentence,True,3.0,0.3333333333333333,0.23481659404218116,0.019230769230769232,0.8575576441892193,0.14895802243563538,False
208,q_verbose,True,1.0,1.0,0.4103243893895813,0.019230769230769232,0.8352400182763001,0.0973366814376716,False
209,q_medium,True,1.0,1.0,0.6012162525889685,0.047619047619047616,0.8277889814161452,0.11110421024255424,False
209,q_sentence,True,3.0,0.3333333333333333,0.3120382243906664,0.023809523809523808,0.8033600612529057,0.05531517933616159,False
209,q_verbose,True,2.0,0.5,0.49085147954816205,0.05952380952380952,0.8001247863856153,0.05429209770012744,False
210,q_medium,True,2.0,0.5,0.5983074763963656,0.05952380952380952,0.7596737267579979,0.040133830858749886,False
210,q_sentence,True,1.0,1.0,0.5596615732818846,0.03571428571428571,0.8765328316778727,0.10389342532621393,False
210,q_verbose,True,2.0,0.5,0.6415957266529634,0.07142857142857142,0.8279241347174335,0.03831880156764522,False
211,q_medium,True,1.0,1.0,0.7118878738459681,0.07142857142857142,0.7921637227999334,0.10237684184114682,False
211,q_sentence,True,1.0,1.0,0.6987762633048863,0.07142857142857142,0.8612760104931632,0.1185010788754246,False
211,q_verbose,True,1.0,1.0,0.6217509140243727,0.047619047619047616,0.8348661976360017,0.11337262141658888,False
212,q_medium,True,8.0,0.125,0.6908660941870927,0.09523809523809523,0.8163273758720027,0.043609474283863525,False
212,q_sentence,True,1.0,1.0,0.7720570030032166,0.08333333333333333,0.7972738354416916,0.05089350727471731,False
212,q_verbose,True,2.0,0.5,0.5239901646256392,0.03571428571428571,0.8301167773383743,0.060535842510343385,False
213,q_medium,True,1.0,1.0,0.8281280088737575,0.09523809523809523,0.804755897403024,0.06312732750477901,False
213,q_sentence,True,1.0,1.0,0.7310278083287685,0.07142857142857142,0.8700147656321355,0.11959641393964171,False
213,q_verbose,True,1.0,1.0,0.7253096879731827,0.07142857142857142,0.8471563367618713,0.06532363424916565,False
214,q_medium,True,3.0,0.3333333333333333,0.21157389509698962,0.058823529411764705,0.8377571189568666,0.06333071907941579,False
214,q_sentence,True,4.0,0.25,0.14137367657269725,0.0,0.831243095194806,0.03681349290053815,False
214,q_verbose,False,,0.0,0.0,0.0,0.8099422887149199,0.03368353056915763,False
215,q_medium,True,4.0,0.25,0.19983787519120907,0.058823529411764705,0.822507619633928,0.07659253464461158,False
215,q_sentence,True,1.0,1.0,0.32825951151166505,0.0,0.814407859279636,0.04789761509935364,False
215,q_verbose,True,2.0,0.5,0.26557289132405365,0.058823529411764705,0.8715529615903711,0.09999259058760235,False
216,q_medium,True,6.0,0.16666666666666666,0.16870557041340908,0.058823529411764705,0.8092431127646,0.0402347117688453,False
216,q_sentence,True,7.0,0.14285714285714285,0.19148471504847125,0.058823529411764705,0.8065301588097387,0.044231468936877016,False
216,q_verbose,True,3.0,0.3333333333333333,0.16412975575583252,0.0,0.7308661816468569,0.03840315612397016,False
217,q_medium,False,,0.0,0.0,0.0,0.826957504760776,0.03588791028830207,False
217,q_sentence,True,1.0,1.0,0.37261363379372797,0.058823529411764705,0.8975462696190886,0.16095424669111957,False
217,q_verbose,True,3.0,0.3333333333333333,0.16412975575583252,0.0,0.7786705046617552,0.06023716504620269,False
218,q_medium,True,1.0,1.0,0.32825951151166505,0.0,0.84748091713083,0.16362619419009528,False
218,q_sentence,True,1.0,1.0,0.32825951151166505,0.0,0.8834462314327165,0.1650673139710246,False
218,q_verbose,True,1.0,1.0,0.32825951151166505,0.0,0.9198502666218802,0.1486286700512537,False
219,q_medium,True,1.0,1.0,1.0,0.0,0.8155032823200707,0.10877132535696377,False
219,q_sentence,True,1.0,1.0,1.0,0.0,0.7838024657928997,0.067030972356249,False
219,q_verbose,True,1.0,1.0,1.0,0.0,0.786152244107495,0.061606842436717435,False
220,q_medium,True,1.0,1.0,0.7601875334318685,0.0,0.7855520190398173,0.040597205677747494,False
220,q_sentence,False,,0.0,0.0,0.0,0.8095524491581987,0.03430323248099465,False
220,q_verbose,True,1.0,1.0,0.7601875334318685,0.0,0.8625141199132887,0.12264310891710406,False
221,q_medium,True,1.0,1.0,0.32825951151166505,0.0,0.7776313169955756,0.040167195164259706,False
221,q_sentence,False,,0.0,0.0,0.0,0.8057969261082931,0.01777948599990986,False
221,q_verbose,False,,0.0,0.0,0.0,0.7459382654459182,0.026115693592360878,False
222,q_medium,True,4.0,0.25,0.14137367657269725,0.0,0.8582225235703664,0.07668928026196586,False
222,q_sentence,True,1.0,1.0,0.32825951151166505,0.0,0.8609504273434705,0.10134524605696815,False
222,q_verbose,True,1.0,1.0,0.3917535682765285,0.05555555555555555,0.8872303571078239,0.06400921752161126,False
223,q_medium,True,1.0,1.0,0.32825951151166505,0.0,0.8419345590686171,0.08752841904643183,False
223,q_sentence,True,1.0,1.0,0.42511163051633066,0.1111111111111111,0.8727123543381787,0.11519174882467886,False
223,q_verbose,True,1.0,1.0,0.32825951151166505,0.0,0.8885476490522696,0.06799162046922902,False
224,q_medium,True,1.0,1.0,0.32825951151166505,0.0,0.8680203148222865,0.0970115034789033,False
224,q_sentence,True,1.0,1.0,0.32825951151166505,0.0,0.8550697076242744,0.05305918903763707,False
224,q_verbose,True,1.0,1.0,0.32825951151166505,0.0,0.8371568547984598,0.07730020221192757,False
225,q_medium,True,9.0,0.1111111111111111,0.09881595932701712,0.0,0.8539827705258067,0.0478220203229901,False
225,q_sentence,True,1.0,1.0,0.38296943009694256,0.05555555555555555,0.8334171451358812,0.08922205427888996,False
225,q_verbose,False,,0.0,0.0,0.0,0.827865339222834,0.04105598756569162,False
226,q_medium,True,1.0,1.0,0.3607790370815594,0.0,0.8321754366086624,0.09591033339303445,False
226,q_sentence,True,1.0,1.0,0.4209088765951527,0.1111111111111111,0.8688324165682946,0.13328245511298853,False
226,q_verbose,True,1.0,1.0,0.3607790370815594,0.0,0.8354002884540634,0.07327122928829333,False
227,q_medium,True,8.0,0.125,0.2671822846988139,0.3333333333333333,0.7862204009248157,0.07403109081231207,False
227,q_sentence,True,1.0,1.0,0.46643372488995655,0.2222222222222222,0.8685678151390248,0.07955802700418757,False
227,q_verbose,True,1.0,1.0,0.41109742074791356,0.1111111111111111,0.8366417522164966,0.07504370318078835,False
228,q_medium,True,1.0,1.0,0.41292330192811727,0.1111111111111111,0.794231967656877,0.0783231254838026,False
228,q_sentence,True,1.0,1.0,0.4509737963519493,0.1111111111111111,0.8610715586428441,0.06588029386458438,False
228,q_verbose,True,1.0,1.0,0.5443763432045555,0.2222222222222222,0.839377158849142,0.06585096446825056,False
229,q_medium,True,2.0,0.5,0.227626228959616,0.0,0.8329658192550587,0.10730400932151729,False
229,q_sentence,True,1.0,1.0,0.4384685740392189,0.1111111111111111,0.8571686754184595,0.09840668646846706,False
229,q_verbose,True,1.0,1.0,0.5249105352277216,0.2222222222222222,0.8703902627644056,0.10285410552805585,False
230,q_medium,True,2.0,0.5,0.4722717904835773,0.2222222222222222,0.7886117536554713,0.08024970419300348,False
230,q_sentence,False,,0.0,0.0,0.0,0.8166151662857307,0.04706848958357723,False
230,q_verbose,True,1.0,1.0,0.4509737963519493,0.1111111111111111,0.7717757816727486,0.034265899612091366,False
231,q_medium,False,,0.0,0.07623986638854101,0.25,0.8524363869499425,0.06276699157238352,False
231,q_sentence,False,,0.0,0.0,0.0,0.7385903194597891,0.04401557463441086,False
231,q_verbose,False,,0.0,0.09797563950575583,0.25,0.8042240844418665,0.02940777010722795,False
232,q_medium,True,1.0,1.0,0.5065267082131061,0.0,0.8397268564049802,0.07414888929679386,False
232,q_sentence,True,1.0,1.0,0.5065267082131061,0.0,0.8468704202174787,0.056579272827223304,False
232,q_verbose,True,3.0,0.3333333333333333,0.25326335410655304,0.0,0.9032532472552433,0.05404850794203209,False
233,q_medium,True,1.0,1.0,0.5065267082131061,0.0,0.8083257069779448,0.05624035193742738,False
233,q_sentence,True,1.0,1.0,0.5065267082131061,0.0,0.862321695326095,0.051439448157896916,False
233,q_verbose,True,1.0,1.0,0.5065267082131061,0.0,0.8398388581914005,0.04050293909404623,False
234,q_medium,True,2.0,0.5,0.4030302838010049,0.0,0.8484292259244284,0.0937979431895517,False
234,q_sentence,True,2.0,0.5,0.4030302838010049,0.0,0.856981384537147,0.08113479642068522,False
234,q_verbose,True,7.0,0.14285714285714285,0.2129292954931993,0.0,0.80106093655679,0.027998555464468278,False
235,q_medium,True,2.0,0.5,0.4030302838010049,0.0,0.8720424150702888,0.151129021296323,False
235,q_sentence,True,1.0,1.0,0.6387878864795979,0.0,0.8294527389956319,0.08253579122693355,False
235,q_verbose,True,1.0,1.0,0.6387878864795979,0.0,0.7595675633293535,0.03975748530052714,False
236,q_medium,True,1.0,1.0,0.6387878864795979,0.0,0.8670158239632988,0.11292549745065594,False
236,q_sentence,True,2.0,0.5,0.4030302838010049,0.0,0.8559316567280404,0.08897420462666294,False
236,q_verbose,True,2.0,0.5,0.4030302838010049,0.0,0.8545049891352307,0.07443992581981806,False
237,q_medium,True,1.0,1.0,0.38062652754129855,0.0,0.7931143668370635,0.048439211793263826,False
237,q_sentence,True,1.0,1.0,0.38062652754129855,0.0,0.8283209070067077,0.06316919546732913,False
237,q_verbose,True,1.0,1.0,0.38062652754129855,0.0,0.8546012083930565,0.051824967836773594,False
238,q_medium,True,2.0,0.5,0.24014860122439108,0.0,0.8463918663311212,0.04150176321865218,False
238,q_sentence,True,4.0,0.25,0.16392692279291401,0.0,0.8764715976674808,0.03443157340347913,False
238,q_verbose,True,2.0,0.5,0.24014860122439108,0.0,0.8502814953882643,0.04537402430247739,False
239,q_medium,True,1.0,1.0,0.38062652754129855,0.0,0.8428730265832778,0.11601595259855824,False
239,q_sentence,True,1.0,1.0,0.38062652754129855,0.0,0.8563501413234008,0.12049594043039813,False
239,q_verbose,True,1.0,1.0,0.4379165285089752,0.125,0.8839272051033442,0.11796828385178304,False
240,q_medium,True,1.0,1.0,0.38062652754129855,0.0,0.8382290252349104,0.11522070738143486,False
240,q_sentence,True,1.0,1.0,0.38062652754129855,0.0,0.7860253526687906,0.07375248875926244,False
240,q_verbose,True,8.0,0.125,0.12007430061219554,0.0,0.7384988034933431,0.02564649692869958,False
241,q_medium,True,1.0,1.0,1.0,0.0,0.868714346680561,0.16799711394816585,False
241,q_sentence,True,1.0,1.0,1.0,0.0,0.8722828119819497,0.15612740697793037,False
241,q_verbose,True,1.0,1.0,1.0,0.0,0.8382527897752377,0.0941769346014516,False
242,q_medium,True,2.0,0.5,0.24014860122439108,0.0,0.8501557624913175,0.03998679487708001,False
242,q_sentence,True,6.0,0.16666666666666666,0.13558190471418008,0.0,0.8280081258134743,0.06644711603750586,False
242,q_verbose,True,2.0,0.5,0.24014860122439108,0.0,0.8684543428641303,0.06217644854436,False
243,q_medium,True,1.0,1.0,0.38062652754129855,0.0,0.8022885546424706,0.09756576982810183,False
243,q_sentence,True,1.0,1.0,0.38062652754129855,0.0,0.8435187822667436,0.11411323522306738,False
243,q_verbose,True,1.0,1.0,0.38062652754129855,0.0,0.8406824238953179,0.08133710533395988,False
244,q_medium,True,2.0,0.5,0.24014860122439108,0.0,0.8304249658799469,0.12311823559298929,False
244,q_sentence,True,1.0,1.0,0.38062652754129855,0.0,0.8635240345452592,0.09098698727383325,False
244,q_verbose,True,1.0,1.0,0.38062652754129855,0.0,0.8975543614954999,0.09753264883780832,False
245,q_medium,True,1.0,1.0,0.38062652754129855,0.0,0.8049005674669566,0.06123722753011529,False
245,q_sentence,True,1.0,1.0,0.38062652754129855,0.0,0.839844380859345,0.08139328191274786,False
245,q_verbose,True,1.0,1.0,0.38062652754129855,0.0,0.7542608472988026,0.03248428897674005,False
246,q_medium,True,1.0,1.0,0.38062652754129855,0.0,0.8523027830971475,0.10378381981747287,False
246,q_sentence,True,2.0,0.5,0.24014860122439108,0.0,0.8629006985755197,0.09821601643401656,False
246,q_verbose,True,1.0,1.0,0.38062652754129855,0.0,0.8704029871697707,0.11475350417807717,False
247,q_medium,True,1.0,1.0,0.9556458777179371,0.006430868167202572,0.8602493615546962,0.05296794506919744,False
247,q_sentence,True,3.0,0.3333333333333333,0.8685271424585753,0.006430868167202572,0.7883121727217056,0.034979249317294125,False
247,q_verbose,True,8.0,0.125,0.8876474174205531,0.00707395498392283,0.8424714228273568,0.04465083711324136,False
248,q_medium,True,4.0,0.25,0.6708611880661411,0.0045016077170418,0.7672598972091076,0.03579902392695411,False
248,q_sentence,False,,0.0,0.10590833795966889,0.0012861736334405145,0.7116082996096751,0.017630886708086546,False
248,q_verbose,True,10.0,0.1,0.20512965047721146,0.0012861736334405145,0.7085247685676066,0.02091378351371831,False
249,q_medium,True,8.0,0.125,0.20710869270554186,0.0006430868167202572,0.8656764420773648,0.053406149863826524,False
249,q_sentence,True,1.0,1.0,0.3917535682765285,0.0006430868167202572,0.8248935159490333,0.05089429029766146,False
249,q_verbose,True,1.0,1.0,0.37404234905119743,0.0006430868167202572,0.8158849059655364,0.07791312459138,False
250,q_medium,True,1.0,1.0,0.6953464984845192,0.0038585209003215433,0.8347679917660936,0.05938028047998456,False
250,q_sentence,True,1.0,1.0,0.6509727166816337,0.003215434083601286,0.8798811183238746,0.08251258609613998,False
250,q_verbose,True,1.0,1.0,0.49097488079407103,0.0019292604501607716,0.8351862817176974,0.04637429175386798,False
251,q_medium,True,2.0,0.5,0.6216398190195532,0.0045016077170418,0.6920500836728487,0.06431615470213026,False
251,q_sentence,True,2.0,0.5,0.6283268444616796,0.0045016077170418,0.8066208252857545,0.08122098170115633,False
251,q_verbose,True,1.0,1.0,0.8964456536472292,0.006430868167202572,0.8501344870794225,0.08055372452860377,False
252,q_medium,False,,0.0,0.3264871447240257,0.04716981132075472,0.8193311520160419,0.02361183111186338,False
252,q_sentence,False,,0.0,0.37622497096080315,0.04716981132075472,0.8355359512759277,0.034515374967993506,False
252,q_verbose,True,2.0,0.5,0.35211284276261684,0.02830188679245283,0.9020005084897432,0.08814691868825231,False
253,q_medium,False,,0.0,0.4495057106591335,0.05660377358490566,0.750183262676454,0.03724756667894713,False
253,q_sentence,False,,0.0,0.2682335559575284,0.03773584905660377,0.8347591744554599,0.062266421322694665,False
253,q_verbose,True,6.0,0.16666666666666666,0.516809894553665,0.05660377358490566,0.8146021866500911,0.04157497523844789,False
254,q_medium,True,2.0,0.5,0.20710869270554186,0.0,0.8142401639565421,0.03305285930419921,False
254,q_sentence,False,,0.0,0.0,0.0,0.8456201927131857,0.02870957638987648,False
254,q_verbose,True,2.0,0.5,0.20710869270554186,0.0,0.8340362844299158,0.03860934641665481,False
255,q_medium,True,2.0,0.5,0.4931967038447497,0.02830188679245283,0.8523301312573377,0.07383831681361408,False
255,q_sentence,True,4.0,0.25,0.29221489061642314,0.02830188679245283,0.8689189525531732,0.1011617540374884,False
255,q_verbose,True,2.0,0.5,0.6414527837868044,0.07547169811320754,0.8529975977721158,0.08715540839137748,False
256,q_medium,True,1.0,1.0,0.5587964099204303,0.03773584905660377,0.8951673096989086,0.08381604966173528,False
256,q_sentence,True,1.0,1.0,0.6297135175796164,0.04716981132075472,0.8467167498104904,0.04409657035994252,False
256,q_verbose,True,5.0,0.2,0.46192931974673845,0.05660377358490566,0.8253527626663072,0.03635444184632275,False
257,q_medium,True,5.0,0.2,0.1797364904668514,0.0,0.8444547555517685,0.02428841033795992,False
257,q_sentence,False,,0.0,0.0,0.0,0.874889875278103,0.015086513250972211,False
257,q_verbose,False,,0.0,0.23230604393401819,0.2,0.8233169238535025,0.05552509462207911,False
258,q_medium,True,1.0,1.0,0.46461208786803637,0.0,0.8063539446559569,0.08765373515048802,False
258,q_sentence,True,1.0,1.0,0.46461208786803637,0.0,0.8264096987967331,0.05133190323411796,False
258,q_verbose,True,1.0,1.0,0.46461208786803637,0.0,0.8225062752490694,0.09549904803663134,False
259,q_medium,True,5.0,0.2,0.5120913018220189,0.4,0.8680741177624844,0.05307324464412866,False
259,q_sentence,False,,0.0,0.0,0.0,0.8262041868286861,0.028218724716416954,False
259,q_verbose,True,1.0,1.0,0.6783323891628692,0.4,0.8094755594312357,0.050291282562484385,False
260,q_medium,True,3.0,0.3333333333333333,0.23230604393401819,0.0,0.8653551039807021,0.09308435507920598,False
260,q_sentence,True,3.0,0.3333333333333333,0.23230604393401819,0.0,0.8414514856084644,0.06297751677800434,False
260,q_verbose,True,3.0,0.3333333333333333,0.23230604393401819,0.0,0.8588008440005885,0.06774950824359338,False
261,q_medium,True,7.0,0.14285714285714285,0.2248017833541862,0.2,0.9058592325783283,0.05658003731732686,False
261,q_sentence,True,2.0,0.5,0.4278688096905905,0.4,0.8614466004920978,0.06782906099042929,False
261,q_verbose,True,6.0,0.16666666666666666,0.25536641014928413,0.2,0.8820149384802791,0.05829439690874416,False
262,q_medium,True,6.0,0.16666666666666666,0.18042845392767645,0.0,0.842333971665987,0.053279255321488916,False
262,q_sentence,True,2.0,0.5,0.3880241925880843,0.25,0.847088414561969,0.06261171375891017,False
262,q_verbose,False,,0.0,0.0,0.0,0.8316818462429981,0.032160218724058054,False
263,q_medium,True,1.0,1.0,0.5065267082131061,0.0,0.8272187997417526,0.08548784867411785,False
263,q_sentence,True,1.0,1.0,0.5065267082131061,0.0,0.8464185825561514,0.09498579407480257,False
263,q_verbose,True,1.0,1.0,0.5065267082131061,0.0,0.8256839201455949,0.10069784080656763,False
264,q_medium,True,8.0,0.125,0.26886597522786154,0.25,0.8060243743762676,0.05497171785412336,False
264,q_sentence,True,1.0,1.0,0.5065267082131061,0.0,0.8066368544709723,0.048758162161818275,False
264,q_verbose,True,1.0,1.0,0.5771727342330731,0.25,0.8805286638536471,0.10052778021599662,False
265,q_medium,True,2.0,0.5,0.31958277119025663,0.0,0.776037728441412,0.0258854189643396,False
265,q_sentence,True,3.0,0.3333333333333333,0.25326335410655304,0.0,0.8264115249548243,0.025050748635009112,False
265,q_verbose,True,1.0,1.0,0.5065267082131061,0.0,0.8488189987540335,0.08265194722282188,False
266,q_medium,True,2.0,0.5,0.42865736082298983,0.25,0.7660246020335597,0.021586632016459384,False
266,q_sentence,True,1.0,1.0,0.5065267082131061,0.0,0.8356857880877303,0.07243695013485985,False
266,q_verbose,True,3.0,0.3333333333333333,0.25326335410655304,0.0,0.8349952884615386,0.03240739169888984,False
267,q_medium,True,2.0,0.5,0.4893694260888801,0.15789473684210525,0.9079484335800065,0.0766944578014539,False
267,q_sentence,True,2.0,0.5,0.3362597296104023,0.10526315789473684,0.8732313109195754,0.05589485694856722,False
267,q_verbose,True,2.0,0.5,0.3200107291339139,0.10526315789473684,0.8239103385803843,0.057430690396761186,False
268,q_medium,False,,0.0,0.4237083114430331,0.2631578947368421,0.8899401214449167,0.05917839751923337,False
268,q_sentence,True,5.0,0.2,0.4849228183730159,0.3157894736842105,0.8907281517122632,0.05409879068466661,False
268,q_verbose,True,1.0,1.0,0.5760819824693149,0.2631578947368421,0.8758889628276072,0.08640635994486079,False
269,q_medium,True,1.0,1.0,0.7381965906151596,0.3157894736842105,0.7776361472861373,0.09206817902929254,False
269,q_sentence,True,2.0,0.5,0.667059843345886,0.3157894736842105,0.8754407405423803,0.09220522371216888,False
269,q_verbose,True,2.0,0.5,0.6502662219194593,0.3157894736842105,0.9015685069741682,0.09235419828556446,False
270,q_medium,True,3.0,0.3333333333333333,0.4624404065628771,0.15789473684210525,0.860282596169787,0.042751500462783976,False
270,q_sentence,True,1.0,1.0,0.5474183703288626,0.21052631578947367,0.8901464378924795,0.05250278767796879,False
270,q_verbose,True,9.0,0.1111111111111111,0.6220700985004602,0.3157894736842105,0.830889402076745,0.06753730025370863,False
271,q_medium,True,5.0,0.2,0.6289633940803301,0.3157894736842105,0.8832314218736966,0.11823287663623583,False
271,q_sentence,True,1.0,1.0,0.6778655486320257,0.2631578947368421,0.8533319268646337,0.09364299248486152,False
271,q_verbose,True,1.0,1.0,0.7310737542371984,0.3157894736842105,0.9029578526792795,0.09910322969200591,False
272,q_medium,True,10.0,0.1,0.715573290662417,0.14814814814814814,0.8502934377717543,0.06558624393660728,False
272,q_sentence,True,2.0,0.5,0.5447579364323408,0.1111111111111111,0.8989669613003096,0.06463534367962986,False
272,q_verbose,True,1.0,1.0,0.49824066003819156,0.05555555555555555,0.8701318028242426,0.06398369039126206,False
273,q_medium,True,5.0,0.2,0.18169803211500446,0.018518518518518517,0.8051547459708969,0.03165773675206285,False
273,q_sentence,True,1.0,1.0,0.4463904891391707,0.037037037037037035,0.8041632273682429,0.05062482268818436,False
273,q_verbose,True,1.0,1.0,0.6241201075372496,0.07407407407407407,0.8415960877729322,0.05854286147062482,False
274,q_medium,True,1.0,1.0,0.37261363379372797,0.018518518518518517,0.8250309084447054,0.10783236308023159,False
274,q_sentence,True,1.0,1.0,0.38296943009694256,0.018518518518518517,0.9024761962506977,0.1474577311169415,False
274,q_verbose,False,,0.0,0.0,0.0,0.8080428184473691,0.040916714522933995,False
275,q_medium,True,1.0,1.0,0.8322589070770924,0.14814814814814814,0.8502934377717543,0.06558624393660728,False
275,q_sentence,False,,0.0,0.4144414826360152,0.09259259259259259,0.8430119079674789,0.02712362929840406,False
275,q_verbose,True,4.0,0.25,0.4178506841711971,0.09259259259259259,0.8367294709002799,0.07651902982645431,False
276,q_medium,True,10.0,0.1,0.45353087523685526,0.1111111111111111,0.8030007752350952,0.033687458638188006,False
276,q_sentence,True,1.0,1.0,0.4828550055886253,0.05555555555555555,0.8949784071318095,0.04738575993784322,False
276,q_verbose,True,4.0,0.25,0.14137367657269725,0.0,0.8082703365442381,0.034200348827033045,False
277,q_medium,True,1.0,1.0,0.3917535682765285,0.058823529411764705,0.8277467872836173,0.08850790377658835,False
277,q_sentence,True,1.0,1.0,0.39894634979801363,0.058823529411764705,0.8832210187047573,0.086635777252835,False
277,q_verbose,True,1.0,1.0,0.3917535682765285,0.058823529411764705,0.8682033391129133,0.05904194736086488,False
278,q_medium,True,1.0,1.0,0.38296943009694256,0.058823529411764705,0.7489226994105118,0.06312217533723385,False
278,q_sentence,True,2.0,0.5,0.3712384484613744,0.058823529411764705,0.8596343108311211,0.1013778276692987,False
278,q_verbose,True,5.0,0.2,0.2911178692855595,0.058823529411764705,0.842525451434395,0.0972963712238395,False
279,q_medium,True,5.0,0.2,0.39467221563833044,0.11764705882352941,0.8066990342860811,0.055807821888127385,False
279,q_sentence,True,11.0,0.09090909090909091,0.277184899309752,0.11764705882352941,0.8125199030897821,0.031721384458054946,False
279,q_verbose,False,,0.0,0.0,0.0,0.8229198922412402,0.037609586772653136,False
280,q_medium,True,5.0,0.2,0.5728683889746952,0.29411764705882354,0.8616338772543988,0.07389555215920673,False
280,q_sentence,True,2.0,0.5,0.5411465992652655,0.23529411764705882,0.8922343427284903,0.06752100545034112,False
280,q_verbose,True,1.0,1.0,0.5780654823124891,0.23529411764705882,0.8699383710824009,0.06786805453119626,False
281,q_medium,False,,0.0,0.0,0.0,0.8367174478016481,0.05890922921944064,False
281,q_sentence,True,11.0,0.09090909090909091,0.09156567507906482,0.0,0.7624412818320374,0.03791614826318701,False
281,q_verbose,True,11.0,0.09090909090909091,0.09156567507906482,0.0,0.8434392661539365,0.06449856525836628,False
